domain,institution,driving_model,experiment,ensemble,model,model_version,status
ARC-44,UQAM,ECMWF-ERAINT,evaluation,r1i1p1,CRCM5,v1,published
ARC-44,UQAM,MPI-M-MPI-ESM-MR,historical,r1i1p1,CRCM5,v1,published
ARC-44,UQAM,MPI-M-MPI-ESM-MR,rcp85,r1i1p1,CRCM5,v1,published
ARC-44,UQAM,ECMWF-ERAINT,evaluation,r1i1p1,CRCM5-SN,v1,published
ARC-44i,AWI,ECMWF-ERAINT,evaluation,r1i1p1,HIRHAM5,v1,published
ARC-44i,AWI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HIRHAM5,v2,published
ARC-44i,MGO,ECMWF-ERAINT,evaluation,r1i1p1,RRCM,v1,published
ARC-44i,MGO,MPI-M-MPI-ESM-LR,historical,r1i1p1,RRCM,v1,published
ARC-44i,MGO,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RRCM,v1,published
ARC-44i,SMHI,CCCma-CanESM2,historical,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,CCCma-CanESM2,rcp45,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,CCCma-CanESM2,rcp85,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,rcp26,r12i1p1,RCA4,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,rcp45,r12i1p1,RCA4,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4,v1,published
ARC-44i,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,NCC-NorESM1-M,historical,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,NCC-NorESM1-M,rcp45,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,NCC-NorESM1-M,rcp85,r1i1p1,RCA4,v1,published
ARC-44i,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4-SN,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4-SN,v1,published
ARC-44i,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4-SN,v1,published
ARC-44i,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4-SN,v1,published
ARC-44i,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4-SN,v1,published
ARC-44i,ULg,ECMWF-ERAINT,evaluation,r1i1p1,MAR36,v1,published
AUS,BOM,ACCESS1-0,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,ACCESS1-0,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,ACCESS1-0,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,ACCESS1-3,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,ACCESS1-3,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,ACCESS1-3,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,BNU-ESM,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,BNU-ESM,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,BNU-ESM,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CCSM4,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CCSM4,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CCSM4,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CMCC-CMS,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CMCC-CMS,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CMCC-CMS,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CNRM-CM5,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CNRM-CM5,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CNRM-CM5,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CSIRO-Mk3-6-0,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CSIRO-Mk3-6-0,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CSIRO-Mk3-6-0,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CanESM2,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CanESM2,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,CanESM2,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2G,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2G,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2G,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2M,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2M,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,GFDL-ESM2M,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,HadGEM2-CC,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,HadGEM2-CC,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,HadGEM2-CC,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-LR,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-LR,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-LR,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-MR,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-MR,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5A-MR,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5B-LR,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5B-LR,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,IPSL-CM5B-LR,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM-CHEM,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM-CHEM,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC-ESM-CHEM,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC5,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC5,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MIROC5,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-LR,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-LR,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-LR,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-MR,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-MR,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MPI-ESM-MR,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MRI-CGCM3,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MRI-CGCM3,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,MRI-CGCM3,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,NorESM1-M,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,NorESM1-M,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,NorESM1-M,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,bcc-csm1-1-m,historical,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,bcc-csm1-1-m,rcp45,r1i1p1,BOM-SDM,v201312,published
AUS,BOM,bcc-csm1-1-m,rcp85,r1i1p1,BOM-SDM,v201312,published
AUS-22,CLMcom-HZG,ECMWF-ERAINT,evaluation,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MOHC-HadGEM2-ES,historical,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MOHC-HadGEM2-ES,rcp26,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MOHC-HadGEM2-ES,rcp85,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MPI-M-MPI-ESM-LR,historical,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,NCC-NorESM1-M,historical,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,NCC-NorESM1-M,rcp26,r1i1p1,CCLM5-0-15,v1,published
AUS-22,CLMcom-HZG,NCC-NorESM1-M,rcp85,r1i1p1,CCLM5-0-15,v1,published
AUS-22,GERICS,ECMWF-ERAINT,evaluation,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MOHC-HadGEM2-ES,historical,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MOHC-HadGEM2-ES,rcp26,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MOHC-HadGEM2-ES,rcp85,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MPI-M-MPI-ESM-LR,historical,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,NCC-NorESM1-M,historical,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,NCC-NorESM1-M,rcp26,r1i1p1,REMO2015,v1,published
AUS-22,GERICS,NCC-NorESM1-M,rcp85,r1i1p1,REMO2015,v1,published
AUS-22,ICTP,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MOHC-HadGEM2-ES,historical,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MOHC-HadGEM2-ES,rcp26,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MOHC-HadGEM2-ES,rcp85,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MPI-M-MPI-ESM-MR,historical,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MPI-M-MPI-ESM-MR,rcp26,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,MPI-M-MPI-ESM-MR,rcp85,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,NCC-NorESM1-M,historical,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-7,v0,published
AUS-22,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-7,v0,published
AUS-44,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,ICHEC-EC-EARTH,historical,r12i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,ICHEC-EC-EARTH,rcp45,r12i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,ICHEC-EC-EARTH,rcp85,r12i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,MPI-M-MPI-ESM-LR,historical,r1i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,CLMcom,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CCLM4-8-17-CLM3-5,v1,published
AUS-44,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
AUS-44,UNSW,CCCma-CanESM2,historical,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CCCma-CanESM2,rcp45,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CCCma-CanESM2,rcp85,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,rcp45,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,rcp85,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360J,v1,published
AUS-44,UNSW,CCCma-CanESM2,historical,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CCCma-CanESM2,rcp45,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CCCma-CanESM2,rcp85,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,rcp45,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,rcp85,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360K,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360L,v1,published
AUS-44,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360L,v1,published
AUS-44,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360L,v1,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,MPI-M-MPI-ESM-LR,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCAR-CCSM4,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCAR-CCSM4,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCAR-CCSM4,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCC-NorESM1-M,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-CM3,historical,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-CM3,rcp45,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-CM3,rcp85,r1i1p1,CCAM,v201312,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,ECMWF-ERAINT,evaluation,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MOHC-HadGEM2-CC,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MOHC-HadGEM2-CC,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,MOHC-HadGEM2-CC,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,historical,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,CCAM-1704,v1,published
AUS-44i,CSIRO,CCCma-CanESM2,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CCCma-CanESM2,rcp45,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CCCma-CanESM2,rcp85,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,ECMWF-ERAINT,evaluation,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,ECMWF-ERAINT,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp45,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp85,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,historical,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,CCAM-2008,v1,published
AUS-44i,CSIRO,CCCma-CanESM2,rcp45,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,CCCma-CanESM2,rcp85,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp45,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,MIROC-MIROC5,rcp85,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM-2008,v2,published
AUS-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,CCAM-2008,v2,published
AUS-44i,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
AUS-44i,UNSW,CCCma-CanESM2,historical,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CCCma-CanESM2,rcp45,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CCCma-CanESM2,rcp85,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,rcp45,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,rcp85,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360J,v1,published
AUS-44i,UNSW,CCCma-CanESM2,historical,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CCCma-CanESM2,rcp45,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CCCma-CanESM2,rcp85,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,rcp45,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,rcp85,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360K,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,WRF360L,v1,published
AUS-44i,UNSW,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,WRF360L,v1,published
AUS-44i,UNSW,ECMWF-ERAINT,evaluation,r1i1p1,WRF360L,v1,published
CAM-22,GERICS,ECMWF-ERAINT,evaluation,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MOHC-HadGEM2-ES,historical,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MOHC-HadGEM2-ES,rcp26,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MOHC-HadGEM2-ES,rcp85,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MPI-M-MPI-ESM-LR,historical,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,NCC-NorESM1-M,historical,r1i1p1,REMO2015,v1,published
CAM-22,GERICS,NCC-NorESM1-M,rcp26,r1i1p1,REMO2015,v1,published
